,chembl_ids,IC50s,SMILES
2243,CHEMBL3804976,1730.0,O=C1/C(=C/c2ccsc2)COc2ccccc21
2870,CHEMBL4207619,1730.0,Oc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1O
5657,CHEMBL6150166,1735.0,C#CCN1C(=O)S/C(=C\c2ccc(N3CCN(c4ccccc4OCC)CC3)cc2)C1=O
3305,CHEMBL4531803,1737.0,C#CCN1CCC(/C=C/c2ccc(C(N)=O)cc2)CC1
4844,CHEMBL5575791,1739.0,NS(=O)(=O)c1ccc(NC(=O)COc2ccc3ccc(=O)oc3c2)c(F)c1
4621,CHEMBL5404978,1740.0,COc1cc(-c2cccc(COc3ccc4[nH]ncc4c3)c2)cc(OC)c1OC
2345,CHEMBL3943883,1740.0,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)CO2
4845,CHEMBL5570372,1744.0,NS(=O)(=O)c1ccc(NC(=O)COc2ccc3ccc(=O)oc3c2)c(Cl)c1
3296,CHEMBL4468776,1745.3,C#CCN1CCC(/C=C\c2ccc(C#N)cc2)CC1
2764,CHEMBL4166659,1760.0,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4cccc(F)c4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O
2669,CHEMBL92401,1760.0,CC(C)NNC(=O)c1ccncc1
1758,CHEMBL3417302,1770.0,Cc1cc(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
3976,CHEMBL4875217,1779.0,Cc1ccc(NC(=O)C2COc3ccccc3C2)cc1C
3432,CHEMBL92401,1780.0,CC(C)NNC(=O)c1ccncc1
2549,CHEMBL92401,1780.0,CC(C)NNC(=O)c1ccncc1
2708,CHEMBL4082043,1780.0,O=c1c(/C=N/c2cc(F)ccc2O)coc2ccccc12
2704,CHEMBL4086270,1780.0,O=c1c(/C=N/c2ccc(Cl)cc2O)coc2ccccc12
2693,CHEMBL92401,1780.0,CC(C)NNC(=O)c1ccncc1
2155,CHEMBL3770481,1782.0,O=C1COc2ccccc2C2CC(c3ccc(F)cc3)=NN12
4836,CHEMBL5560701,1786.67,Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc(N4CCOCC4)cc3)nn2)cc1F
1454,CHEMBL3218154,1790.0,Cc1sc(NN=C2CCCCC2)nc1-c1ccccc1
1319,CHEMBL3093167,1790.0,COc1ccccc1/C=C1\COc2cc(OCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccc2C1=O
1402,CHEMBL3121868,1790.0,C#CCOc1ccc2cc(C(=O)OC)c(=O)oc2c1
2219,CHEMBL3797630,1790.0,COc1ccc(-c2cc3cc(C#N)c(C#N)cc3n2O)cc1
2677,CHEMBL4063278,1800.0,CC(=O)c1ccc(OCCCCN2CCCC2)cc1O
4809,CHEMBL5568155,1800.0,COc1cc(CNC(=O)c2nc3ccc(O)cc3s2)cc(OC)c1
2075,CHEMBL3759239,1800.0,c1ccc([C@H]2C[C@@H]2NCC2CCNCC2)cc1
1360,CHEMBL3093311,1800.0,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2OC)n(C)c1=O
673,CHEMBL1830825,1800.0,O=C(O)c1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O
3467,CHEMBL4448344,1800.0,CCN(CC)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1
2911,CHEMBL4212574,1803.0,Cl.NCCc1ccc(OCc2ccccc2C(F)(F)F)cc1
1054,CHEMBL2204774,1810.0,N#Cc1ccc(SCCc2ccccc2)cc1
4977,CHEMBL5591688,1810.0,O=C1/C(=C/c2cccc(OCc3ccc(Cl)cc3)c2)Oc2cc(O)ccc21
1133,CHEMBL2332178,1810.0,COc1ccc(/C=C/C=C/C(=O)c2ccccc2O)cc1
4626,CHEMBL5433292,1810.0,COc1cc(-c2cccc(-c3nc(-c4ccc5[nH]ncc5c4)no3)c2)cc(OC)c1OC
4391,CHEMBL5219078,1810.0,C/C(=N\NCN1C(=O)S/C(=C\c2ccc(OCc3ccccc3)cc2)C1=O)c1cccs1
3874,CHEMBL4785098,1821.0,O=c1c2cc(Cl)ccc2oc2ccc(OCCCCCCN3CCCCC3)cc12
3879,CHEMBL4793206,1830.0,CC1CCCN(CCCCCCOc2ccc3oc4cc(Cl)ccc4c(=O)c3c2)C1
5179,CHEMBL4113904,1840.0,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1
3054,CHEMBL4286834,1840.0,C#CCn1ccc2ccc(OC(=O)N(CC)CC)cc21
4372,CHEMBL4286834,1840.0,C#CCn1ccc2ccc(OC(=O)N(CC)CC)cc21
5340,CHEMBL4113904,1840.0,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1
2395,CHEMBL4113904,1840.0,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1
5252,CHEMBL4113904,1840.0,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1
5616,CHEMBL6161520,1840.0,S=C(Nc1ccc(Br)cc1)Nc1cccc(Cl)c1
5671,CHEMBL8706,1850.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
752,CHEMBL1927666,1860.0,Cn1c(=O)c2c(nc(SCc3ccccc3)n2C)n(C)c1=O
3258,CHEMBL4559265,1860.0,C#CCNC1CCc2c(NCc3cccc(F)c3)cccc21
3881,CHEMBL4797681,1864.0,CC1CCN(CCCCCOc2ccc3oc4ccccc4c(=O)c3c2)CC1
3189,CHEMBL4513314,1870.0,N#Cc1cccc(C2=NCCN2)c1
2834,CHEMBL4163351,1870.0,C#CCNC1CCc2c(OCc3ccc(F)cc3)cccc21
2436,CHEMBL4064738,1880.0,CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC
1696,CHEMBL3394526,1882.0,Cc1cc(=O)oc2cc(/N=C/c3ccc(O)cc3O)ccc12
3281,CHEMBL4454737,1883.9,C#CCN1CCC(/C=C\c2ccc(C(C)C)cc2)CC1
4381,CHEMBL5220565,1890.0,C#CCNc1ccc(/C=C2/SC(=O)NC2=O)cc1
3374,CHEMBL4586379,1900.0,CO[C@@H](c1ccc(O)cc1)[C@H](Oc1ccc(/C=C/c2cc(O)c3c(c2)OC(C)(C)CC3)cc1)c1cc(O)c(CC=C(C)C)c(O)c1
4680,CHEMBL5435172,1900.0,CCN(C)C(=O)Oc1ccccc1C(=O)/C=C/c1ccc(F)cc1
1980,CHEMBL3651113,1900.0,c1ccc(C2C[C@@H]2NCc2cnc3ccccc3c2)cc1
3248,CHEMBL4538999,1900.0,C#CCNC1CCc2c(OCCc3cccc4ccccc34)cccc21
1769,CHEMBL3415804,1900.0,C#CCN(C)CC(=C)c1ccoc1.O=C(O)C(=O)O
3994,CHEMBL4875992,1900.0,C#CCNC1CCc2c(SCc3ccc(OC)cc3)cccc21
5115,CHEMBL3651113,1900.0,c1ccc(C2C[C@@H]2NCc2cnc3ccccc3c2)cc1
3379,CHEMBL14638,1900.0,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1
3360,CHEMBL4474332,1910.0,Nc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1
4976,CHEMBL5590774,1910.0,O=C1/C(=C/c2cccc(OCc3cccc(Cl)c3)c2)Oc2cc(O)ccc21
1244,CHEMBL2417772,1910.0,Cc1ccc(C2CC(c3ccc(O)cc3)=NN2C)cc1
3732,CHEMBL4549927,1917.0,COc1ccccc1CN1CCCCn2c1nc1c2c(=O)n(C)c(=O)n1C
541,CHEMBL1761759,1920.0,O=c1oc2ccccc2cc1-c1c[nH]c2ccccc12
560,CHEMBL1766612,1920.0,COc1cccc(/C=C2\COc3ccccc3C2=O)c1OC
2100,CHEMBL3765442,1930.0,Cc1cc(=O)oc2cc(CNC3CCN(Cc4ccccc4)CC3)ccc12
2992,CHEMBL4218833,1931.0,O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)Cc2cc(F)ccc21
4688,CHEMBL5413841,1933.0,COc1ccccc1-c1cc2cc(CN3CC[C@H]3C(N)=O)ccc2o1
2224,CHEMBL3800320,1940.0,CC(=O)On1c(-c2cccs2)cc2cc(C#N)c(C#N)cc21
4802,CHEMBL5560401,1940.0,COc1cccc(CNC(=O)c2nc3ccc(O)cc3s2)c1
4193,CHEMBL5209347,1940.0,CCN(CC)Cc1ccc(/C=C2/Cc3cc(OC)ccc3C2=O)cc1
3382,CHEMBL4173258,1940.0,C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C
2558,CHEMBL4092608,1945.0,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(OC)cc3)cc2)nc2ccccc21
2218,CHEMBL92401,1950.0,CC(C)NNC(=O)c1ccncc1
3016,CHEMBL92401,1950.0,CC(C)NNC(=O)c1ccncc1
2125,CHEMBL3770608,1950.0,CC(=O)c1cccc(OCc2ccccc2)c1
2469,CHEMBL92401,1950.0,CC(C)NNC(=O)c1ccncc1
2356,CHEMBL92401,1950.0,CC(C)NNC(=O)c1ccncc1
2368,CHEMBL92401,1950.0,CC(C)NNC(=O)c1ccncc1
1502,CHEMBL3220509,1950.0,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)cc1
938,CHEMBL2088305,1960.0,COc1cccc(OCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1
4323,CHEMBL5202147,1960.0,CCCCC1OC(=O)c2cc(OCc3ccc(CN(CC)Cc4ccccc4)c(O)c3)ccc21
2778,CHEMBL300575,1960.0,O=Cc1cccc(OCc2ccccc2)c1
1458,CHEMBL3218158,1960.0,Cc1sc(NN=C2CCCCCC2)nc1-c1ccccc1
115,CHEMBL469976,1960.0,O=C(NCc1ccccc1)c1cc2ccccc2oc1=O
2557,CHEMBL4077045,1967.0,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(O)cc3)cc2)nc2ccccc21
3932,CHEMBL92401,1970.0,CC(C)NNC(=O)c1ccncc1
2197,CHEMBL3782038,1970.0,COc1cccc(/C=C/C(=O)c2ccc(S(C)(=O)=O)cc2)c1OC
2831,CHEMBL4168286,1970.0,C#CCNC1CCc2c(OCc3ccccc3)cccc21
3876,CHEMBL4757387,1980.0,CC1CCCN(CCCCCOc2ccc3oc4cc(Cl)ccc4c(=O)c3c2)C1
2776,CHEMBL4175017,1980.0,Cc1cccc(COc2cccc(Br)c2)c1
4367,CHEMBL5219232,2000.0,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21.C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21
5105,CHEMBL3651102,2000.0,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)cn1
969,CHEMBL2151540,2000.0,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1nccs1
1983,CHEMBL3651102,2000.0,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)cn1
2375,CHEMBL2418203,2000.0,c1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1
1753,CHEMBL3417307,2000.0,O=c1ccc2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1
866,CHEMBL2058704,2000.0,C/N=C1\NC(=O)/C(=C/c2c[nH]c3ccc(Br)cc23)N1
5159,CHEMBL2418203,2000.0,c1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1
674,CHEMBL1501880,2010.0,CC(=O)c1cc2c(ccc3ccccc32)oc1=O
2443,CHEMBL4083301,2020.0,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1N(C)C
4978,CHEMBL5591367,2020.0,O=C1/C(=C/c2cccc(OCc3cccc(Br)c3)c2)Oc2cc(O)ccc21
4618,CHEMBL5409741,2020.0,COc1cc(-c2ccc(NC(=O)c3ccc4[nH]ncc4c3)cc2)cc(OC)c1OC
2901,CHEMBL4210784,2023.0,NC(=O)c1ccc(OCc2ccccc2C(F)(F)F)cc1
2723,CHEMBL4092886,2030.0,Cc1ccc2occ(/C=N/c3ncccc3O)c(=O)c2c1
2497,CHEMBL4068808,2033.0,CN1N=C(c2ccc(/N=C/c3cccc(Cl)c3)cc2)OCC1=O
3680,CHEMBL4574549,2038.0,Cc1ccc(OC(=O)c2coc3ccccc3c2=O)cc1
5278,CHEMBL3900398,2040.0,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(O)c3)s2)CC1
2421,CHEMBL3900398,2040.0,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(O)c3)s2)CC1
1238,CHEMBL2417750,2040.0,Cc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C
5366,CHEMBL3900398,2040.0,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(O)c3)s2)CC1
5205,CHEMBL3900398,2040.0,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(O)c3)s2)CC1
5593,CHEMBL6151984,2050.0,O=[N+]([O-])c1ccc(NC(=S)NCc2ccccc2)cc1
3349,CHEMBL4473751,2070.0,CCC(C)(C)c1ccc(OCCCN2CCC(C)CC2)cc1
329,CHEMBL408,2070.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
1242,CHEMBL2417774,2070.0,CN1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1
4398,CHEMBL408,2070.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
4326,CHEMBL5193286,2070.0,CCCCC1OC(=O)c2cc(OCc3ccccc3O)ccc21
260,CHEMBL596690,2070.0,Cc1ccc(C2CC(=O)c3ccccc3O2)cc1
4815,CHEMBL5537070,2090.0,O=C(NCc1ccc(-c2ccccc2)cc1)c1nc2ccc(O)cc2s1
4782,CHEMBL5394700,2100.0,COc1ncc(C(=O)N2CCN(C(=O)/C=C/c3ccc4c(c3)OC(F)(F)O4)CC2)cn1
1781,CHEMBL3415802,2100.0,C#CCN(C)CC(=C)c1cccc(OCc2ccccc2)c1.O=C(O)C(=O)O
2043,CHEMBL126,2100.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
3384,CHEMBL14638,2100.0,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1
4420,CHEMBL5289846,2100.0,O=c1cc(-c2ccc(Cl)cc2)oc2ccc(Cn3cc(Nc4ccc(F)cc4)nn3)cc12
4681,CHEMBL5411972,2100.0,CCN(CC)C(=O)Oc1ccccc1C(=O)/C=C/c1ccc(F)cc1
4099,CHEMBL4876641,2100.0,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1N(C)C
1921,CHEMBL3651147,2100.0,c1ccc(COc2ccc(C3C[C@@H]3NCc3ccccn3)cc2)cc1
1277,CHEMBL2420793,2100.0,O=C(/C=C/c1cccc(Cl)c1)c1ccco1
1471,CHEMBL3219198,2100.0,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1ccco1
2361,CHEMBL3883374,2100.0,CCN(C)C(=O)Oc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1
4105,CHEMBL4872327,2100.0,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1
3212,CHEMBL4461873,2100.0,O=C(/C=C/c1ccc(OCCCN2CCCCC2)cc1)c1ccc(OCCCN2CCCCC2)cc1O
2993,CHEMBL14638,2100.0,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1
5142,CHEMBL3651147,2100.0,c1ccc(COc2ccc(C3C[C@@H]3NCc3ccccn3)cc2)cc1
1991,CHEMBL2420793,2100.0,O=C(/C=C/c1cccc(Cl)c1)c1ccco1
3030,CHEMBL4241410,2109.0,COc1cccc(COc2ccc(C[C@@H](C)N(C)CC(=O)O)cc2)c1
4255,CHEMBL5195416,2110.0,Cc1ncc(/C=C/c2ccc(CN3CCCCC3)c(O)c2)c(CO)c1O
2886,CHEMBL4209564,2110.0,Cl.NCCc1ccc(-c2cccc(Cl)c2)cc1
3888,CHEMBL4789324,2111.0,O=c1c2ccc(Cl)cc2oc2ccc(OCCCCCN3CCCCCC3)cc12
4539,CHEMBL5280820,2117.0,C#CCNCc1ccc2c(c1)ncn2-c1cc(NC(=S)NCC)ncn1
1884,CHEMBL1801963,2118.0,COc1cccc(C(=O)/C=C/c2ccccc2C(F)(F)F)c1
1069,CHEMBL1987137,2130.0,N#Cc1ccc(Sc2ccccc2)cc1C#N
2071,CHEMBL3741782,2130.0,O=C1COc2cc(OCCc3ccccc3)ccc21
3623,CHEMBL4574304,2130.0,Cn1c(=O)c2c(nc3n2CCN(C2CCc4ccccc42)C3)n(C)c1=O
3622,CHEMBL4456327,2150.0,Cn1c(=O)c2c(nc3n2CCN([C@@H]2CCc4ccccc42)C3)n(C)c1=O
4223,CHEMBL5206039,2160.0,O=C1c2ccccc2-c2nccc3cc(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc1c23
4805,CHEMBL5567546,2160.0,Cc1ccc(CNC(=O)c2nc3ccc(O)cc3s2)cc1
2960,CHEMBL4208757,2160.0,Cc1ccc2oc(=O)c(-c3ccc(Br)nn3)cc2c1
1577,CHEMBL3360733,2170.0,Cc1ccc2oc(=O)c(-c3ccccc3N)cc2c1
4142,CHEMBL5080624,2176.0,C[C@@H]1C[C@@H](C(N)=O)N(Cc2ccc(OCc3cccc(F)c3)cc2)C1
1442,CHEMBL3218142,2190.0,c1ccc2cc(-c3csc(NN=C4CCCC4)n3)ccc2c1
2985,CHEMBL4218281,2190.0,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(Br)c4)cc3)ccc12.[Br-]
4149,CHEMBL5079039,2192.0,NC(=O)[C@@H]1C[C@@H](F)CN1Cc1ccc(OCc2cccc(F)c2)cc1F
3267,CHEMBL4592809,2195.6,C#CCN1CCCC(/C=C/c2cc(F)c(F)cc2F)C1
1938,CHEMBL3651124,2200.0,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)OCO3)cc1
259,CHEMBL241909,2200.0,COc1ccc(C2CC(=O)c3ccccc3O2)cc1
5521,CHEMBL6083058,2200.0,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1ccc([N+](=O)[O-])cc1
3047,CHEMBL4294686,2200.0,C[C@@H]1[C@H](NCc2cccc([N+](=O)[O-])c2)[C@H]1c1ccccc1
2444,CHEMBL4093565,2200.0,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccc(N(C)C)cc1
1338,CHEMBL3093241,2200.0,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(c3ccc(Cl)cc3)CC2)n(C)c1=O
1320,CHEMBL3093166,2200.0,COc1cccc(/C=C2\COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)c1
710,CHEMBL1830135,2200.0,O=C(/C=C/C=C/c1ccccc1)Nc1cccc(Cl)c1
5126,CHEMBL3651124,2200.0,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)OCO3)cc1
3865,CHEMBL4779131,2206.0,NC(=O)[C@@H]1CC(F)(F)CN1Cc1ccc(OCc2cccc(F)c2)cc1F
3242,CHEMBL8706,2210.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
850,CHEMBL2029544,2210.0,CN(Cc1ccccc1)C(=O)c1ccc(OC/C(F)=C\CN)cc1
4780,CHEMBL8706,2210.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
3106,CHEMBL4293612,2210.0,CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3cccc(Cl)c3)c(=O)c2c1
3991,CHEMBL8706,2212.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
1478,CHEMBL1984764,2220.0,Cc1sc(N/N=C/c2cccnc2)nc1-c1ccccc1
2400,CHEMBL4115532,2230.0,CS(=O)(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1
5736,CHEMBL6175326,2230.0,O=C(/C=C/c1ccccc1C(F)(F)F)Nc1ccc2[nH]ccc2c1
1476,CHEMBL3219202,2230.0,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1ccccc1
5345,CHEMBL4115532,2230.0,CS(=O)(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1
5184,CHEMBL4115532,2230.0,CS(=O)(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1
3642,CHEMBL4556251,2230.0,Cn1c(=O)c2c(nc3n2CCN(c2ccc(F)cc2)C3)n(C)c1=O
345,CHEMBL1241294,2230.0,CC1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1
2722,CHEMBL457577,2230.0,O=c1c(/C=N/c2ncccc2O)coc2ccccc12
5257,CHEMBL4115532,2230.0,CS(=O)(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1
827,CHEMBL1950707,2250.0,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccccc1Cl
4684,CHEMBL5420059,2250.0,C[C@H](NCc1ccc2oc(-c3cccc(F)c3)cc2c1)C(N)=O
1754,CHEMBL3417306,2260.0,O=c1ccc2ccc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1
5271,CHEMBL4114950,2270.0,N[C@H]1CC[C@@H](N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1
1604,CHEMBL3319271,2270.0,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2nncn2c1
5198,CHEMBL4114950,2270.0,N[C@H]1CC[C@@H](N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1
2414,CHEMBL4114950,2270.0,N[C@H]1CC[C@@H](N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1
2709,CHEMBL4101899,2270.0,O=c1c(/C=N/c2cccc(Cl)c2O)coc2ccc(Br)cc12
5359,CHEMBL4114950,2270.0,N[C@H]1CC[C@@H](N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1
4876,CHEMBL5565616,2273.0,COC(=O)c1c(OCc2ccc(S(N)(=O)=O)cc2)ccc2c(C)cc(=O)oc12
3192,CHEMBL4559051,2280.0,Cn1ccnc1SCc1ccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1
3065,CHEMBL4293966,2280.0,CN(CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1)Cc1ccccc1
3112,CHEMBL4285714,2280.0,CN(C)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccccc3)cc(=O)c2c1
1756,CHEMBL3417304,2290.0,O=c1ccc2ccc(OCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1
635,CHEMBL1222281,2290.0,N#CCCN1C(=O)S/C(=C\c2ccccc2)C1=O
1461,CHEMBL3218161,2290.0,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1ccco1
4604,CHEMBL5419856,2290.0,Cc1ccc(C(=O)Nc2c(O)ccc3c(C)cc(=O)oc23)cc1
334,CHEMBL1222281,2290.0,N#CCCN1C(=O)S/C(=C\c2ccccc2)C1=O
5108,CHEMBL3651105,2300.0,COc1cccc(CN[C@H]2CC2c2ccccc2)n1
4829,CHEMBL3910400,2300.0,CC(C)(C)NC(=O)c1ccc(OC/C(=C/F)CN)cc1
5613,CHEMBL1500327,2300.0,S=C(NCc1ccccc1)Nc1cccc(Cl)c1
1958,CHEMBL3651148,2300.0,COc1ccccc1CN[C@H]1CC1c1ccc(OCc2ccccc2)cc1
4467,CHEMBL5277111,2300.0,O=C1CC(n2ccc3ccccc32)Oc2ccccc21
4102,CHEMBL4874405,2300.0,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1
1970,CHEMBL3651105,2300.0,COc1cccc(CN[C@H]2CC2c2ccccc2)n1
5143,CHEMBL3651148,2300.0,COc1ccccc1CN[C@H]1CC1c1ccc(OCc2ccccc2)cc1
3739,CHEMBL4642649,2300.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(O)c(C=O)c1C
1453,CHEMBL3218153,2310.0,Cc1sc(N/N=C2\CCC(C)C2)nc1-c1ccccc1
1435,CHEMBL3218135,2310.0,CCC/C(C)=N\Nc1nc(-c2ccccc2)c(C)s1
4834,CHEMBL5566193,2310.0,Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc(-c4ccncc4)cc3)nn2)cc1F
1459,CHEMBL3218159,2310.0,Cc1sc(NN=C2CCCCCCC2)nc1-c1ccccc1
1428,CHEMBL3218128,2320.0,CC/C(C)=N/Nc1nc(-c2ccc3ccccc3c2)cs1
616,CHEMBL1814067,2330.0,COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1OC
1294,CHEMBL2430704,2330.0,O=C1CCc2cc(OCCc3ccccc3)ccc2N1
2952,CHEMBL4202569,2339.0,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC)c1
3805,CHEMBL92401,2340.0,CC(C)NNC(=O)c1ccncc1
1473,CHEMBL3219199,2340.0,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1cccs1
3804,CHEMBL8706,2340.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
2718,CHEMBL4090445,2340.0,Cc1ccc2occ(/C=N/c3cc(F)ccc3O)c(=O)c2c1
2954,CHEMBL4214760,2369.0,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(F)c(F)c1
4975,CHEMBL5595673,2370.0,O=C1/C(=C/c2cccc(OCc3ccc(F)cc3)c2)Oc2cc(O)ccc21
69,CHEMBL457535,2370.0,COc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1
131,CHEMBL470008,2370.0,CN(C(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O)c1ccccc1
1749,CHEMBL3417311,2370.0,O=c1ccc2ccc(OCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1
380,CHEMBL399353,2370.0,COc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1
3108,CHEMBL4284235,2370.0,Cc1ccc(NC(=O)c2coc3ccc(/C=C/C(=O)OCCN(C)C)cc3c2=O)cc1
410,CHEMBL399353,2373.0,COc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1
622,CHEMBL602048,2380.0,CC(C)(C)c1cc(CC2SC(=O)N=C2O)cc(C(C)(C)C)c1O
246,CHEMBL16861,2380.0,Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1
2096,CHEMBL3764644,2380.0,Cc1cc2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2oc1=O
4321,CHEMBL5183299,2390.0,CCCCC1OC(=O)c2cc(OCc3ccc(CN4CCN(C)CC4)c(O)c3)ccc21
770,CHEMBL1934041,2390.0,COc1ccc(/C=N/Nc2nc(-c3ccc(F)cc3)cs2)cc1OC
2249,CHEMBL3805869,2390.0,Nc1ccc(/C=C2\COc3ccccc3C2=O)cn1
